data,produto_id,filial_id,empresa,volume,preco_unitario,receita
2025-04-08,P003,F065,Clamed,9.0,1069.65,9626.85
2025-03-07,P042,F190,Concorrente,3.0,2687,8061
2025-03-31,P037,F144,Clamed,1.0,383.07,383.07
2025-04-17,P028,F287,Concorrente,1.0,377.33,377.33
2025-05-22,P023,F108,Clamed,12.0,1848.57,22182.84
2025-02-25,P018,F069,Clamed,4.0,337.79,1351.16
2025-06-03,P012,F060,Clamed,5.0,276.03,1380.15
2025-05-08,P032,F027,Concorrente,11.0,1401.82,15420.02
2025-06-20,P001,F153,Clamed,5.0,2328.16,11640.8
2025-04-16,P024,F292,Clamed,2.0,354.86,709.72
2025-05-03,P014,F296,Clamed,3.0,1717.87,5153.61
2025-05-29,P005,F108,Concorrente,3.0,2935.09,8805.27
2025-06-11,P002,F122,Clamed,3.0,2259.63,6778.89
2025-01-03,P024,F129,Clamed,3.0,2379.66,7138.98
2025-02-27,P017,F104,Concorrente,5.0,2001.45,10007.25
2025-01-26,P021,F217,Clamed,3.0,265.34,796.02
2025-02-26,P002,F084,Concorrente,1.0,537.45,537.45
2025-05-18,P012,F114,Concorrente,7.0,2815.27,19706.89
2025-06-06,P007,F009,Concorrente,3.0,236.38,709.14
2025-06-02,P006,F015,Clamed,5.0,1310.1,6550.5
2025-06-02,P018,F277,Concorrente,11.0,243.2,2675.2
2025-02-18,P020,F253,Clamed,2.0,329.63,659.26
2025-02-27,P049,F173,Clamed,1.0,518.17,518.17
2025-06-28,P035,F170,Concorrente,7.0,1475.64,10329.48
2025-06-05,P043,F276,Concorrente,2.0,293.1,586.2
2025-03-01,P039,F134,Concorrente,4.0,353.47,1413.88
2025-03-09,P001,F189,Concorrente,3.0,2826.47,8479.41
2025-06-27,P036,F232,Concorrente,12.0,1928.56,23142.72
2025-03-13,P013,F278,Clamed,1.0,4809.32,4809.32
2025-05-03,P021,F235,Clamed,6.0,34.74,208.44
2025-04-28,P039,F185,Concorrente,4.0,253.71,1014.84
2025-05-20,P045,F173,Clamed,1.0,3.73,3.73
2025-06-09,P013,F111,Clamed,1.0,182.75,182.75
2025-01-08,P048,F058,Clamed,2.0,360.02,720.04
2025-01-28,P011,F199,Concorrente,4.0,2007.76,8031.04
2025-04-10,P002,F175,Concorrente,2.0,422.56,845.12
2025-05-26,P025,F294,Concorrente,2.0,535.57,1071.14
2025-02-08,P014,F088,Concorrente,3.0,3187.38,9562.14
2025-03-09,P049,F227,Concorrente,1.0,4359.13,4359.13
2025-05-02,P009,F237,Clamed,6.0,1781.31,10687.86
2025-01-02,P030,F139,Concorrente,1.0,458.85,458.85
2025-05-27,P029,F003,Concorrente,5.0,172.77,863.85
2025-05-22,P031,F285,Clamed,2.0,333.07,666.14
2025-02-14,P003,F050,Clamed,10.0,1061.73,10617.3
2025-01-31,P001,F098,Clamed,9.0,1496.2,13465.8
2025-04-28,P011,F024,Clamed,2.0,2620.49,5240.98
2025-02-27,P026,F272,Concorrente,2.0,2722.82,5445.64
2025-01-25,P033,F114,Clamed,4.0,2523.33,10093.32
2025-02-18,P004,F278,Clamed,1.0,349.34,349.34
2025-06-12,P018,F042,Clamed,6.0,2444.82,14668.92
2025-02-20,P032,F201,Clamed,3.0,2730.39,8191.17
2025-03-15,P013,F250,Clamed,1.0,3178.93,3178.93
2025-05-06,P012,F215,Concorrente,3.0,396.56,1189.68
2025-02-16,P048,F226,Concorrente,4.0,165.88,663.52
2025-03-17,P041,F037,Clamed,2.0,257.36,514.72
2025-02-08,P032,F048,Clamed,6.0,1797.2,10783.2
2025-04-22,P010,F295,Concorrente,1.0,3781.4,3781.4
2025-06-22,P015,F075,Concorrente,1.0,3086.25,3086.25
2025-02-11,P039,F023,Clamed,4.0,3135.28,12541.12
2025-04-19,P048,F070,Concorrente,6.0,2180.49,13082.94
2025-01-08,P027,F222,Concorrente,3.0,2420.84,7262.52
2025-03-04,P034,F014,Clamed,5.0,1429.19,7145.95
2025-01-16,P049,F135,Clamed,1.0,419.35,419.35
2025-04-01,P049,F096,Clamed,1.0,463.13,463.13
2025-03-29,P040,F287,Concorrente,3.0,250.36,751.08
2025-02-20,P002,F194,Clamed,1.0,5537.7,5537.7
2025-01-06,P043,F032,Clamed,7.0,1453.92,10177.44
2025-05-16,P037,F202,Clamed,1.0,4945.3,4945.3
2025-02-08,P007,F217,Concorrente,1.0,364.16,364.16
2025-03-28,P026,F176,Clamed,5.0,167.09,835.45
2025-06-01,P006,F170,Clamed,5.0,2189.88,10949.4
2025-01-27,P026,F287,Clamed,1.0,2770.39,2770.39
2025-04-18,P049,F151,Clamed,1.0,4853.79,4853.79
2025-01-21,P006,F199,Clamed,8.0,1454.96,11639.68
2025-01-05,P044,F086,Clamed,5.0,2472.2,12361
2025-04-13,P037,F120,Concorrente,2.0,357.04,714.08
2025-06-06,P031,F135,Concorrente,6.0,213.16,1278.96
2025-03-15,P031,F179,Concorrente,5.0,166.48,832.4
2025-03-05,P008,F110,Clamed,4.0,2086.7,8346.8
2025-02-19,P002,F137,Concorrente,2.0,334.1,668.2
2025-04-05,P024,F049,Concorrente,6.0,168.23,1009.38
2025-03-07,P012,F186,Concorrente,7.0,188.71,1320.97
2025-06-04,P044,F225,Concorrente,4.0,163.12,652.48
2025-03-14,P014,F027,Concorrente,4.0,264.83,1059.32
2025-03-03,P036,F200,Concorrente,11.0,168.69,1855.59
2025-06-23,P013,F014,Concorrente,1.0,510.43,510.43
2025-05-14,P005,F237,Concorrente,2.0,2551.05,5102.1
2025-05-02,P018,F133,Clamed,2.0,392.16,784.32
2025-04-17,P040,F230,Clamed,2.0,2775.44,5550.88
2025-01-13,P040,F224,Concorrente,5.0,167.47,837.35
2025-05-24,P008,F281,Concorrente,7.0,2086.17,14603.19
2025-01-19,P010,F139,Concorrente,2.0,353.44,706.88
2025-04-02,P019,F187,Concorrente,4.0,3120.8,12483.2
2025-04-26,P026,F072,Concorrente,2.0,335.01,670.02
2025-01-31,P024,F250,Clamed,2.0,237.18,474.36
2025-06-16,P020,F046,Clamed,4.0,1822.15,7288.6
2025-05-29,P023,F198,Concorrente,3.0,435.17,1305.51
2025-04-24,P003,F050,Concorrente,5.0,2203.32,11016.6
2025-01-10,P027,F204,Clamed,6.0,1408.63,8451.78
2025-05-23,P040,F122,Concorrente,5.0,182.9,914.5
2025-03-04,P018,F049,Concorrente,2.0,397.17,794.34
2025-04-21,P046,F274,Concorrente,2.0,39.89,79.78
2025-01-26,P035,F087,Concorrente,5.0,1729.31,8646.55
2025-01-19,P008,F254,Clamed,2.0,2985.46,5970.92
2025-06-23,P011,F214,Clamed,1.0,656.95,656.95
2025-06-01,P040,F043,Concorrente,5.0,22.14,110.7
2025-05-21,P031,F119,Clamed,6.0,16.3,97.8
2025-04-24,P017,F043,Concorrente,4.0,2096.57,8386.28
2025-04-04,P035,F205,Concorrente,2.0,2565.84,5131.68
2025-02-01,P013,F170,Clamed,4.0,206.04,824.16
2025-03-21,P029,F285,Clamed,3.0,283.97,851.91
2025-03-04,P036,F166,Clamed,5.0,284.08,1420.4
2025-01-04,P040,F031,Concorrente,3.0,3030.79,9092.37
2025-02-16,P038,F270,Concorrente,3.0,184.58,553.74
2025-02-16,P009,F024,Concorrente,4.0,2230.46,8921.84
2025-05-21,P050,F296,Clamed,1.0,382.81,382.81
2025-02-19,P040,F074,Concorrente,6.0,1951.39,11708.34
2025-05-31,P008,F077,Concorrente,8.0,142.61,1140.88
2025-02-25,P037,F060,Clamed,,2651.96,2651.96
2025-05-20,P027,F007,Concorrente,2.0,2972.54,5945.08
2025-03-15,P004,F004,Clamed,1.0,443.46,443.46
2025-06-06,P023,F149,Concorrente,9.0,2265.44,20388.96
2025-05-22,P004,F242,Concorrente,1.0,496.04,496.04
2025-06-22,P033,F151,Clamed,7.0,1462.75,10239.25
2025-01-08,P035,F193,Clamed,1.0,393.31,393.31
2025-06-18,P033,F053,Clamed,9.0,1204.96,10844.64
2025-01-25,P016,F016,Concorrente,6.0,1487.98,8927.88
2025-06-08,P011,F016,Clamed,1.0,429.99,429.99
2025-06-06,P033,F102,Clamed,5.0,170.13,850.65
2025-02-07,P005,F023,Concorrente,1.0,340.94,340.94
2025-06-20,P016,F125,Clamed,2.0,3409.46,6818.92
2025-02-05,P044,F226,Clamed,4.0,254.58,1018.32
2025-03-06,P020,F167,Concorrente,4.0,182.94,731.76
2025-03-19,P024,F016,Concorrente,6.0,1630.17,9781.02
2025-02-15,P011,F243,Concorrente,3.0,21.6,64.8
2025-06-21,P009,F194,Clamed,2.0,2938.65,5877.3
2025-06-08,P011,F131,Clamed,1.0,53.65,53.65
2025-02-08,P019,F251,Concorrente,4.0,3375.32,13501.28
2025-01-02,P005,F124,Clamed,1.0,489.36,489.36
2025-06-10,P038,F151,Concorrente,4.0,2076.52,8306.08
2025-04-16,P016,F007,Clamed,1.0,455.54,455.54
2025-01-20,P042,F181,Clamed,3.0,294.64,883.92
2025-06-06,P038,F116,Concorrente,2.0,3346.2,6692.4
2025-05-01,P043,F248,Concorrente,4.0,214.66,858.64
2025-05-21,P010,F124,Concorrente,1.0,4580.14,4580.14
2025-02-27,P011,F098,Clamed,2.0,309.26,618.52
2025-03-25,P008,F168,Clamed,9.0,119.38,1074.42
2025-03-23,P034,F115,Concorrente,2.0,2860.03,5720.06
2025-02-09,P007,F239,Concorrente,1.0,555.73,555.73
2025-05-05,P011,F133,Clamed,1.0,630.61,630.61
2025-01-17,P029,F275,Clamed,9.0,1378.61,12407.49
2025-01-30,P042,F041,Concorrente,11.0,1341.44,14755.84
2025-06-24,P044,F082,Clamed,4.0,2470.24,9880.96
2025-05-08,P042,F025,Concorrente,6.0,171.34,1028.04
2025-06-14,P050,F127,Concorrente,1.0,3053.81,3053.81
2025-05-22,P030,F194,Concorrente,1.0,279.75,279.75
2025-05-28,P013,F116,Concorrente,1.0,5074.17,5074.17
2025-01-08,P006,F097,Concorrente,3.0,2224.26,6672.78
2025-05-10,P021,F254,Concorrente,5.0,2566.6,12833
2025-01-27,P038,F113,Concorrente,5.0,1990.2,9951
2025-05-15,P047,F037,Concorrente,3.0,1953.9,5861.7
2025-05-26,P015,F108,Concorrente,3.0,320.3,960.9
2025-06-19,P024,F126,Clamed,4.0,251.86,1007.44
2025-03-02,P030,F147,Concorrente,1.0,5625.99,5625.99
2025-06-11,P028,F108,Clamed,2.0,404.64,809.28
2025-04-18,P031,F193,Clamed,2.0,2658.86,5317.72
2025-01-31,P039,F284,Clamed,4.0,36.56,146.24
2025-02-02,P028,F147,Concorrente,2.0,3014.75,6029.5
2025-05-08,P008,F004,Clamed,11.0,1217.78,13395.58
2025-06-18,P044,F114,Clamed,7.0,1333.66,9335.62
2025-03-24,P034,F101,Concorrente,5.0,187.61,938.05
2025-04-27,P045,F009,Concorrente,4.0,199.83,799.32
2025-02-01,P018,F260,Clamed,4.0,348.72,1394.88
2025-06-11,P037,F132,Clamed,2.0,339.11,678.22
2025-03-06,P014,F077,Clamed,1.0,389.85,389.85
2025-01-04,P032,F097,Clamed,3.0,246.6,739.8
2025-01-15,P049,F278,Concorrente,1.0,4257.16,4257.16
2025-01-15,P017,F236,Clamed,2.0,2418.57,4837.14
2025-01-22,P004,F121,Clamed,1.0,653.88,653.88
2025-01-29,P041,F044,Concorrente,2.0,2040.46,4080.92
2025-01-31,P050,F232,Clamed,4.0,3050.35,12201.4
2025-01-15,P003,F247,Concorrente,3.0,3176.52,9529.56
2025-03-06,P022,F153,Clamed,3.0,2601.98,7805.94
2025-04-20,P032,F003,Concorrente,9.0,1113.54,10021.86
2025-01-24,P009,F138,Clamed,4.0,254.85,1019.4
2025-01-10,P028,F093,Clamed,1.0,341.71,341.71
2025-04-05,P049,F147,Concorrente,1.0,444.69,444.69
2025-06-08,P023,F288,Concorrente,3.0,3274.27,9822.81
2025-06-18,P029,F123,Clamed,4.0,219.18,876.72
2025-05-12,P014,F225,Concorrente,1.0,371.07,371.07
2025-04-22,P042,F129,Concorrente,5.0,1868.23,9341.15
2025-06-16,P014,F235,Concorrente,9.0,1343.12,12088.08
2025-01-07,P031,F228,Concorrente,4.0,1749.12,6996.48
2025-03-17,P048,F266,Concorrente,3.0,177.37,532.11
2025-05-27,P042,F145,Clamed,3.0,183.63,550.89
2025-01-29,P031,F083,Concorrente,15.0,774.39,11615.85
2025-03-12,P012,F248,Concorrente,11.0,173.49,1908.39
2025-04-19,P016,F082,Concorrente,2.0,3320.24,6640.48
2025-04-23,P036,F264,Clamed,4.0,2800.79,11203.16
2025-03-26,P023,F295,Concorrente,4.0,348.82,1395.28
2025-02-28,P017,F159,Concorrente,3.0,2129.92,6389.76
2025-02-22,P029,F222,Concorrente,3.0,2651.64,7954.92
2025-01-02,P039,F196,Clamed,2.0,474.95,949.9
2025-01-04,P016,F111,Clamed,1.0,4422.75,4422.75
2025-04-14,P012,F080,Clamed,1.0,611.08,611.08
2025-04-01,P016,F020,Clamed,3.0,269.3,807.9
2025-06-18,P003,F217,Concorrente,6.0,1553.05,9318.3
2025-03-15,P009,F297,Concorrente,8.0,1955.72,15645.76
2025-05-14,P008,F043,Concorrente,7.0,2148.16,15037.12
2025-03-22,P050,F100,Concorrente,3.0,2577.83,7733.49
2025-03-31,P030,F285,Clamed,1.0,324.1,324.1
2025-05-07,P021,F009,Clamed,6.0,349.42,2096.52
2025-02-24,P010,F199,Concorrente,3.0,2185.6,6556.8
2025-06-19,P050,F028,Clamed,3.0,3156.76,9470.28
2025-05-10,P049,F011,Clamed,1.0,405.93,405.93
2025-03-27,P036,F186,Clamed,3.0,2960.67,8882.01
2025-02-22,P026,F085,Clamed,1.0,479.04,479.04
2025-04-24,P025,F226,Clamed,2.0,508.28,1016.56
2025-05-26,P033,F103,Clamed,6.0,1846.43,11078.58
2025-03-30,P042,F046,Clamed,4.0,1718.91,6875.64
2025-04-08,P041,F221,Concorrente,5.0,231.46,1157.3
2025-01-19,P009,F246,Concorrente,6.0,1214.08,7284.48
2025-03-10,P011,F014,Concorrente,1.0,4811.81,4811.81
2025-06-22,P045,F102,Concorrente,2.0,3194.27,6388.54
2025-02-26,P004,F028,Concorrente,2.0,4303.49,8606.98
2025-01-11,P024,F106,Concorrente,6.0,1586.16,9516.96
2025-01-28,P011,F193,Clamed,1.0,710.9,710.9
2025-04-01,P016,F295,Clamed,3.0,2625.25,7875.75
2025-05-16,P041,F183,Concorrente,2.0,2671.27,5342.54
2025-04-04,P038,F254,Clamed,2.0,2585.79,5171.58
2025-02-04,P026,F088,Concorrente,4.0,2412.78,9651.12
2025-02-24,P041,F294,Concorrente,1.0,3845.63,3845.63
2025-02-14,P003,F070,Concorrente,11.0,1196.34,13159.74
2025-01-19,P006,F043,Concorrente,10.0,1412.94,14129.4
2025-03-27,P014,F091,Concorrente,3.0,2511.62,7534.86
2025-04-17,P041,F121,Clamed,3.0,261.99,785.97
2025-05-04,P049,F092,Clamed,1.0,420.73,420.73
2025-02-22,P021,F062,Concorrente,5.0,254.57,1272.85
2025-03-17,P019,F099,Clamed,3.0,3193.76,9581.28
2025-02-17,P032,F084,Concorrente,7.0,1295.27,9066.89
2025-06-09,P020,F230,Concorrente,2.0,4036.48,8072.96
2025-01-05,P031,F140,Concorrente,5.0,2058.04,10290.2
2025-02-21,P050,F043,Concorrente,3.0,277.8,833.4
2025-06-12,P039,F068,Clamed,7.0,2646.57,18525.99
2025-06-10,P032,F298,Concorrente,8.0,1866.83,14934.64
2025-05-27,P038,F003,Concorrente,5.0,1541.16,7705.8
2025-05-01,P025,F035,Concorrente,5.0,284.44,1422.2
2025-02-14,P026,F021,Concorrente,4.0,307.77,1231.08
2025-02-24,P027,F264,Concorrente,7.0,1235.65,8649.55
2025-02-24,P038,F134,Concorrente,4.0,291.53,1166.12
2025-01-19,P039,F140,Clamed,5.0,1937.31,9686.55
2025-03-25,P045,F287,Concorrente,3.0,2507.57,7522.71
2025-05-23,P015,F031,Concorrente,2.0,2473.19,4946.38
2025-05-07,P035,F120,Clamed,2.0,3086.96,6173.92
2025-02-11,P013,F201,Clamed,1.0,4751.34,4751.34
2025-05-06,P034,F269,Clamed,1.0,431.09,431.09
2025-06-18,P037,F048,Concorrente,2.0,2160.27,4320.54
2025-05-10,P028,F282,Concorrente,5.0,1748.52,8742.6
2025-05-24,P029,F022,Concorrente,9.0,1400.62,12605.58
2025-06-26,P019,F093,Clamed,3.0,3478.52,10435.56
2025-04-07,P042,F008,Clamed,5.0,1560.73,7803.65
2025-02-12,P047,F013,Concorrente,3.0,2645.54,7936.62
2025-06-22,P017,F129,Clamed,1.0,483.74,483.74
2025-04-01,P048,F179,Concorrente,1.0,4114.33,4114.33
2025-02-14,P024,F247,Clamed,2.0,2236.98,4473.96
2025-02-24,P003,F264,Concorrente,4.0,2266.87,9067.48
2025-01-15,P047,F145,Clamed,1.0,470.33,470.33
2025-06-29,P039,F278,Clamed,10.0,2284.7,22847
2025-06-03,P038,F141,Concorrente,5.0,1735.66,8678.3
2025-05-31,P011,F001,Clamed,1.0,480.64,480.64
2025-06-09,P022,F165,Concorrente,2.0,337.01,674.02
2025-02-12,P008,F055,Clamed,6.0,160.31,961.86
2025-03-18,P021,F281,Clamed,3.0,399.34,1198.02
2025-01-25,P044,F026,Clamed,4.0,2595.65,10382.6
2025-01-29,P009,F217,Clamed,5.0,1704.7,8523.5
2025-06-18,P016,F093,Clamed,3.0,3008.18,9024.54
2025-05-01,P025,F209,Concorrente,5.0,310.41,1552.05
2025-02-09,P032,F005,Concorrente,10.0,1309.46,13094.6
2025-03-14,P012,F274,Concorrente,7.0,2340.92,16386.44
2025-04-30,P043,F181,Concorrente,2.0,372.88,745.76
2025-05-01,P036,F007,Clamed,3.0,450.8,1352.4
2025-04-01,P017,F001,Clamed,2.0,3689.27,7378.54
2025-02-15,P035,F092,Clamed,4.0,2442.22,9768.88
2025-06-09,P045,F039,Concorrente,4.0,2271.76,9087.04
2025-02-06,P046,F208,Concorrente,1.0,388.86,388.86
2025-02-05,P010,F289,Concorrente,1.0,3877.48,3877.48
2025-01-24,P036,F258,Clamed,8.0,20.37,162.96
2025-01-18,P028,F161,Clamed,1.0,615.03,615.03
2025-03-14,P004,F010,Concorrente,1.0,397.93,397.93
2025-05-27,P013,F235,Clamed,3.0,206.72,620.16
2025-06-23,P046,F252,Concorrente,1.0,5065.45,5065.45
2025-05-16,P002,F115,Concorrente,1.0,3801.32,3801.32
2025-03-17,P040,F159,Concorrente,1.0,4034.27,4034.27
2025-06-18,P037,F003,Concorrente,2.0,342.44,684.88
2025-03-26,P031,F273,Concorrente,9.0,158.85,1429.65
2025-03-01,P004,F126,Concorrente,,397.57,397.57
2025-01-21,P023,F241,Concorrente,2.0,4924.79,9849.58
2025-05-31,P028,F014,Clamed,2.0,2889.31,5778.62
2025-06-17,P035,F008,Concorrente,2.0,375.1,750.2
2025-06-20,P027,F130,Concorrente,7.0,1223.3,8563.1
2025-02-21,P027,F247,Clamed,2.0,2657.38,5314.76
2025-04-08,P039,F206,Concorrente,2.0,486.25,972.5
2025-01-19,P015,F196,Concorrente,1.0,3783.63,3783.63
2025-04-26,P039,F134,Concorrente,5.0,3448.62,17243.1
2025-05-11,P012,F052,Clamed,5.0,2938.24,14691.2
2025-03-02,P040,F135,Concorrente,3.0,3054.77,9164.31
2025-04-27,P037,F027,Clamed,2.0,386.16,772.32
2025-02-04,P003,F265,Clamed,11.0,1113.96,12253.56
2025-05-25,P003,F017,Clamed,3.0,2670.99,8012.97
2025-02-02,P027,F116,Clamed,4.0,2321.66,9286.64
2025-04-30,P003,F201,Concorrente,2.0,3071.73,6143.46
2025-04-16,P047,F246,Concorrente,1.0,352.43,352.43
2025-01-12,P046,F214,Clamed,1.0,615.39,615.39
2025-01-28,P009,F235,Concorrente,6.0,1940.06,11640.36
2025-06-02,P011,F140,Concorrente,1.0,545.93,545.93
2025-02-23,P027,F064,Clamed,10.0,1396.03,13960.3
2025-01-23,P038,F271,Concorrente,2.0,29.75,59.5
2025-04-21,P037,F040,Concorrente,2.0,2456.7,4913.4
2025-06-04,P017,F117,Concorrente,11.0,1178.73,12966.03
2025-05-17,P025,F253,Concorrente,4.0,3995.79,15983.16
2025-04-08,P023,F268,Concorrente,7.0,2724.46,19071.22
2025-04-02,P028,F115,Concorrente,1.0,650.5,650.5
2025-06-10,P011,F267,Clamed,2.0,324.6,649.2
2025-02-14,P003,F075,Clamed,7.0,1273.29,8913.03
2025-04-01,P031,F157,Clamed,5.0,2435.84,12179.2
2025-04-09,P046,F052,Concorrente,2.0,2264.79,4529.58
2025-06-27,P021,F163,Concorrente,3.0,405.22,1215.66
2025-06-28,P038,F052,Clamed,3.0,297.55,892.65
2025-06-20,P043,F040,Clamed,4.0,287.76,1151.04
2025-04-10,P006,F236,Concorrente,3.0,270.18,810.54
2025-04-08,P044,F226,Concorrente,4.0,2572.82,10291.28
2025-06-08,P021,F175,Concorrente,12.0,184.07,2208.84
2025-03-07,P029,F072,Concorrente,5.0,2292.91,11464.55
2025-03-06,P005,F176,Clamed,1.0,408.24,408.24
2025-03-31,P004,F066,Clamed,3.0,2983.87,8951.61
2025-05-30,P013,F081,Concorrente,1.0,395.73,395.73
2025-06-24,P020,F225,Clamed,1.0,3267.48,3267.48
2025-03-27,P021,F104,Concorrente,5.0,3409.34,17046.7
2025-06-26,P035,F001,Concorrente,3.0,3081.61,9244.83
2025-02-28,P033,F272,Clamed,2.0,2613.15,5226.3
2025-01-05,P048,F180,Concorrente,7.0,1870.17,13091.19
2025-06-25,P045,F158,Concorrente,3.0,292.62,877.86
2025-05-17,P031,F243,Clamed,7.0,1839.27,12874.89
2025-05-04,P005,F276,Concorrente,1.0,449.39,449.39
2025-06-11,P016,F022,Concorrente,4.0,1587.46,6349.84
2025-05-19,P042,F121,Clamed,4.0,210.79,843.16
2025-06-26,P023,F175,Concorrente,9.0,2378.8,21409.2
2025-01-10,P020,F113,Concorrente,3.0,2315.05,6945.15
2025-06-13,P014,F290,Clamed,3.0,2380.75,7142.25
2025-01-25,P045,F217,Clamed,3.0,2255.98,6767.94
2025-05-03,P028,F034,Concorrente,2.0,3384.82,6769.64
2025-06-09,P039,F013,Clamed,8.0,2057.89,16463.12
2025-05-27,P006,F081,Clamed,3.0,2792.73,8378.19
2025-03-30,P014,F106,Concorrente,3.0,2474.44,7423.32
2025-03-21,P002,F185,Clamed,1.0,608.19,608.19
2025-01-17,P026,F256,Concorrente,3.0,276.85,830.55
2025-03-30,P050,F267,Concorrente,9.0,1359.5,12235.5
2025-06-19,P034,F277,Concorrente,5.0,1959.19,9795.95
2025-02-23,P005,F119,Clamed,1.0,943.77,943.77
2025-01-16,P012,F034,Clamed,9.0,1622.35,14601.15
2025-03-11,P014,F198,Concorrente,2.0,37.99,75.98
2025-06-17,P012,F144,Concorrente,3.0,404.68,1214.04
2025-02-26,P007,F215,Concorrente,1.0,4267.18,4267.18
2025-01-23,P032,F236,Clamed,3.0,179.32,537.96
2025-03-01,P011,F015,Clamed,1.0,70.11,70.11
2025-04-07,P033,F161,Clamed,5.0,1521.31,7606.55
2025-06-17,P040,F157,Concorrente,6.0,222.89,1337.34
2025-02-02,P046,F098,Concorrente,4.0,226.78,907.12
2025-01-21,P013,F062,Clamed,3.0,2021.61,6064.83
2025-01-06,P024,F294,Concorrente,2.0,3347.48,6694.96
2025-05-30,P015,F214,Concorrente,1.0,402.34,402.34
2025-06-05,P006,F002,Clamed,4.0,2490.15,9960.6
2025-05-05,P018,F193,Clamed,3.0,3257.66,9772.98
2025-03-20,P033,F276,Concorrente,6.0,1593.58,9561.48
2025-04-18,P050,F131,Concorrente,5.0,2021.08,10105.4
2025-06-03,P037,F261,Clamed,2.0,385.56,771.12
2025-06-11,P001,F017,Concorrente,12.0,10.44,125.28
2025-02-08,P035,F058,Clamed,2.0,332.71,665.42
2025-06-29,P011,F166,Concorrente,3.0,2188.92,6566.76
2025-06-01,P018,F104,Clamed,5.0,3104.14,15520.7
2025-01-27,P021,F015,Clamed,2.0,331.3,662.6
2025-03-31,P007,F271,Clamed,1.0,5743.21,5743.21
2025-03-05,P034,F190,Concorrente,4.0,195.74,782.96
2025-02-28,P041,F137,Clamed,6.0,1745.26,10471.56
2025-04-27,P049,F042,Clamed,2.0,270.56,541.12
2025-01-22,P021,F118,Clamed,4.0,2804.24,11216.96
2025-06-11,P047,F076,Concorrente,4.0,169.64,678.56
2025-06-06,P037,F024,Concorrente,1.0,388.75,388.75
2025-06-05,P037,F213,Clamed,1.0,336.45,336.45
2025-04-19,P042,F278,Clamed,5.0,1952.25,9761.25
2025-04-18,P047,F076,Concorrente,3.0,2237.59,6712.77
2025-01-11,P023,F198,Concorrente,4.0,2669.1,10676.4
2025-03-08,P050,F111,Clamed,2.0,2630.25,5260.5
2025-04-05,P016,F196,Clamed,1.0,3778.03,3778.03
2025-03-30,P022,F193,Clamed,3.0,2128.96,6386.88
2025-01-07,P012,F160,Concorrente,3.0,2640.49,7921.47
2025-05-10,P001,F215,Concorrente,4.0,15.63,62.52
2025-06-23,P044,F056,Concorrente,16.0,82.42,1318.72
2025-06-01,P050,F096,Concorrente,4.0,1983.73,7934.92
2025-05-06,P033,F202,Concorrente,10.0,883.69,8836.9
2025-01-14,P016,F034,Concorrente,4.0,246.08,984.32
2025-04-09,P001,F155,Clamed,4.0,1841.01,7364.04
2025-06-15,P035,F096,Concorrente,5.0,227.62,1138.1
2025-01-02,P002,F033,Clamed,1.0,572.58,572.58
2025-01-10,P043,F100,Concorrente,5.0,190.44,952.2
2025-04-20,P006,F015,Clamed,3.0,2490.76,7472.28
2025-02-14,P009,F124,Concorrente,5.0,1607.39,8036.95
2025-04-05,P020,F034,Clamed,4.0,2980.97,11923.88
2025-02-28,P023,F221,Clamed,5.0,341.45,1707.25
2025-06-29,P047,F236,Clamed,1.0,334.74,334.74
2025-06-08,P006,F110,Clamed,4.0,260.75,1043
2025-01-04,P019,F215,Concorrente,1.0,556.84,556.84
2025-06-13,P004,F030,Concorrente,1.0,447.76,447.76
2025-04-10,P006,F253,Clamed,4.0,2699.59,10798.36
2025-05-07,P004,F064,Concorrente,2.0,32.46,64.92
2025-06-05,P047,F288,Clamed,1.0,357.28,357.28
2025-06-04,P007,F142,Clamed,2.0,347.58,695.16
2025-04-18,P025,F170,Concorrente,12.0,1667.34,20008.08
2025-05-03,P045,F197,Concorrente,3.0,2756.39,8269.17
2025-05-08,P006,F225,Concorrente,2.0,290.2,580.4
2025-03-03,P045,F134,Concorrente,9.0,1345.51,12109.59
2025-06-01,P015,F105,Concorrente,2.0,277.47,554.94
2025-05-20,P020,F267,Concorrente,4.0,2769.16,11076.64
2025-06-25,P039,F127,Clamed,2.0,398.08,796.16
2025-05-26,P001,F199,Clamed,9.0,1382.18,12439.62
2025-04-11,P024,F272,Concorrente,3.0,223.14,669.42
2025-02-27,P007,F131,Concorrente,1.0,41.95,41.95
2025-04-21,P006,F300,Concorrente,2.0,322.28,644.56
2025-03-25,P021,F155,Clamed,2.0,4499.17,8998.34
2025-01-31,P042,F045,Clamed,13.0,998.37,12978.81
2025-06-09,P035,F252,Concorrente,3.0,2235.29,6705.87
2025-05-31,P035,F090,Concorrente,4.0,2899.3,11597.2
2025-06-16,P022,F190,Concorrente,2.0,340.52,681.04
2025-04-29,P007,F230,Concorrente,1.0,593.7,593.7
2025-03-03,P031,F007,Concorrente,3.0,256.97,770.91
2025-06-20,P024,F244,Clamed,4.0,22.95,91.8
2025-01-13,P042,F117,Concorrente,14.0,967.83,13549.62
2025-05-27,P036,F105,Concorrente,3.0,481.5,1444.5
2025-06-17,P042,F297,Concorrente,14.0,1122.06,15708.84
2025-04-06,P047,F074,Concorrente,3.0,322.42,967.26
